74.33,0.02,4,0.00,s1,5,-5,-39,s2,-8,-6,-18,s3,507,-6,-10,s4,-7,-7,5,s5,6,-5,-5,s6,-1,444,-4,s7,-3,2,0,s8,0,-4,2,s9,3,-11,-2,s10,-7,-7,-3,s11,-2,-2,-5,s12,2,-4,-5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.02,4,0.00,s1,7,-9,-35,s2,-9,-2,-21,s3,1,-5,-5,s4,-4,-3,1,s5,8,-4,-5,s6,1,445,-7,s7,0,-2,1,s8,0,-7,-1,s9,-2,-14,2,s10,1,-4,-2,s11,2,-6,2,s12,-4,-5,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.02,4,0.00,s1,1,-8,-46,s2,-7,-7,-21,s3,507,-5,-8,s4,-4,-3,3,s5,0,-8,-6,s6,-7,-62,-8,s7,-1,-2,-3,s8,0,-5,5,s9,-2,-10,2,s10,1,-13,5,s11,-1,-7,1,s12,1,-5,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.02,4,0.00,s1,-2,-7,-41,s2,-6,-1,-26,s3,3,-10,-7,s4,-4,-2,4,s5,2,-2,-8,s6,-4,445,-3,s7,-2,-6,-5,s8,1,-5,-4,s9,2,-15,2,s10,0,-8,1,s11,-5,-3,-3,s12,-5,0,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.02,4,0.00,s1,11,-6,-42,s2,-5,-3,-20,s3,509,-9,-6,s4,-6,-6,8,s5,-1,-6,-10,s6,-3,-65,-5,s7,4,-6,-6,s8,-2,-7,0,s9,0,-14,-1,s10,-3,-2,1,s11,0,-4,-1,s12,0,-1,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.02,4,0.00,s1,9,-8,-50,s2,-7,-3,-21,s3,0,-11,-8,s4,-6,-5,13,s5,6,-6,-9,s6,-2,-64,-6,s7,-4,-4,-4,s8,-4,-7,1,s9,2,-16,4,s10,-5,-6,-3,s11,2,1,-1,s12,-7,-2,4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.02,4,0.00,s1,2,-12,-50,s2,-10,-4,-19,s3,-2,-3,-3,s4,-7,-8,8,s5,4,-6,-7,s6,-2,445,-7,s7,-3,0,-1,s8,-2,-1,-4,s9,6,-12,9,s10,0,-8,2,s11,0,-8,-5,s12,-1,-6,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.02,4,0.00,s1,3,-4,-52,s2,-9,-7,-26,s3,506,-8,-5,s4,-12,-4,-2,s5,2,-7,-6,s6,-3,444,-4,s7,-1,-2,0,s8,2,0,2,s9,4,-15,14,s10,0,-8,-2,s11,1,-5,-2,s12,1,-2,0,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.02,4,0.00,s1,1,-11,-55,s2,-11,-9,-27,s3,507,-9,-13,s4,-5,-7,1,s5,5,-6,-5,s6,-1,445,-6,s7,3,-6,-2,s8,-2,1,1,s9,5,-11,8,s10,0,-3,1,s11,3,-3,-3,s12,-2,4,-3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.02,4,0.00,s1,3,-6,-54,s2,-12,-3,-28,s3,507,-3,-8,s4,-8,-4,5,s5,4,-6,-12,s6,-3,442,-8,s7,-1,-1,-9,s8,-5,-5,-2,s9,10,-9,12,s10,-6,-6,0,s11,1,-5,0,s12,-4,-2,-4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.02,4,0.00,s1,4,-9,-58,s2,-10,-2,-22,s3,-1,-10,-7,s4,-9,-4,-2,s5,3,-6,-3,s6,-2,443,-7,s7,0,-3,-6,s8,1,-2,-4,s9,4,-14,10,s10,-3,-4,1,s11,2,-4,-3,s12,1,3,-4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.02,4,0.00,s1,4,-6,-57,s2,-8,-4,-23,s3,509,-7,-7,s4,-12,1,3,s5,9,-8,-9,s6,-6,-65,-11,s7,-5,-3,-8,s8,-3,-5,0,s9,4,-8,8,s10,0,-6,1,s11,1,-4,-4,s12,-1,0,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.02,4,0.00,s1,5,-6,-59,s2,-11,0,-25,s3,502,-3,-9,s4,-10,-1,2,s5,7,-6,-11,s6,-5,444,-9,s7,-4,-4,-4,s8,-4,-3,-6,s9,4,-12,6,s10,-5,-3,-3,s11,0,-3,0,s12,-5,2,-3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.33,0.00,4,0.00,s1,3,-10,-58,s2,-10,0,-26,s3,506,-4,-9,s4,-12,-2,0,s5,6,-9,-5,s6,-4,444,-7,s7,-2,0,0,s8,0,-1,1,s9,2,-8,8,s10,2,-4,-1,s11,1,-3,-4,s12,-4,0,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.20,-0.01,4,0.00,s1,4,-8,-61,s2,-11,-2,-30,s3,504,0,-8,s4,-13,2,-6,s5,9,-6,-6,s6,-1,445,-8,s7,-3,-6,-6,s8,0,-2,-2,s9,5,-12,10,s10,-1,-6,0,s11,7,-3,-8,s12,-1,-3,-3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,-0.01,4,0.00,s1,2,-7,-55,s2,-11,-2,-26,s3,507,-1,-10,s4,-11,1,-5,s5,2,-8,-10,s6,-4,445,-7,s7,3,-3,-6,s8,-9,1,0,s9,6,-7,6,s10,-2,-4,-2,s11,2,-4,-8,s12,1,-1,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.95,-0.03,4,0.00,s1,4,-9,-63,s2,-14,1,-33,s3,509,-4,-13,s4,-8,-2,-5,s5,6,-4,-6,s6,-4,-66,-8,s7,4,1,-4,s8,0,1,-2,s9,7,-12,10,s10,1,-9,-1,s11,1,-2,-4,s12,-5,1,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.82,-0.04,4,0.00,s1,7,-6,-62,s2,-12,2,-29,s3,504,-12,-6,s4,-12,1,1,s5,6,-8,-13,s6,-5,-63,-7,s7,-2,0,-4,s8,-1,-1,-3,s9,4,-11,1,s10,0,-2,1,s11,0,-5,-3,s12,-6,8,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.82,-0.07,4,0.00,s1,5,-5,-62,s2,-15,2,-28,s3,502,-8,-12,s4,-11,-1,3,s5,4,-10,-3,s6,-4,-62,-6,s7,0,0,-4,s8,-4,-2,0,s9,1,-15,7,s10,2,-3,2,s11,2,-3,-1,s12,1,-2,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.59,-0.07,4,0.00,s1,8,-8,-66,s2,-17,-4,-30,s3,504,-7,-8,s4,-13,-3,4,s5,9,-4,-7,s6,-1,-63,-10,s7,-5,0,0,s8,-5,1,0,s9,1,-11,7,s10,1,-3,-1,s11,4,-1,6,s12,0,-1,-4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.37,-0.06,4,0.00,s1,0,-9,-60,s2,-10,-2,-28,s3,508,-7,-7,s4,-12,0,0,s5,4,-5,-15,s6,-6,444,-7,s7,-7,-1,-4,s8,-8,-4,-4,s9,4,-12,4,s10,-5,-2,2,s11,1,-1,-5,s12,-1,-1,-5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.23,-0.07,4,0.00,s1,5,-11,-66,s2,-15,-2,-37,s3,506,-3,-10,s4,-12,0,-2,s5,4,-2,-14,s6,-3,-66,-9,s7,0,-5,-5,s8,-3,-6,1,s9,5,-18,6,s10,-3,-5,1,s11,0,-5,1,s12,-5,0,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.04,-0.07,4,0.00,s1,3,-6,-66,s2,-13,-1,-27,s3,506,-6,-8,s4,-11,-4,4,s5,2,-6,-15,s6,-5,-63,-8,s7,-2,-1,-5,s8,-7,-4,-1,s9,6,-13,5,s10,3,-3,-1,s11,-2,-2,-3,s12,4,3,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
72.80,-0.07,4,0.00,s1,5,-7,-61,s2,-13,-5,-33,s3,-2,-8,-7,s4,-12,1,3,s5,4,-6,-14,s6,-7,-62,-9,s7,-4,-2,-4,s8,-2,-2,-7,s9,0,-13,11,s10,-4,-7,0,s11,-1,-8,-6,s12,-3,3,0,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
72.60,-0.05,4,0.00,s1,3,-7,-66,s2,-12,-2,-28,s3,509,-7,-6,s4,-12,-1,1,s5,5,-4,-13,s6,-5,445,-11,s7,1,-3,-7,s8,-1,-3,-4,s9,8,-12,9,s10,-3,-6,2,s11,1,0,-7,s12,-4,-3,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
72.36,-0.05,4,0.00,s1,1,-5,-68,s2,-14,0,-39,s3,507,-6,-10,s4,-10,-4,3,s5,10,-9,-9,s6,-10,-63,-11,s7,-7,1,-3,s8,-6,-3,-1,s9,4,-10,7,s10,0,-5,1,s11,1,-5,-3,s12,1,-2,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
72.10,-0.04,4,0.00,s1,7,-11,-68,s2,-14,-4,-36,s3,506,-5,-11,s4,-14,-2,-2,s5,7,-4,-13,s6,-3,-63,-9,s7,-3,-4,-1,s8,-3,-3,-3,s9,0,-12,9,s10,-4,-7,3,s11,-1,-7,-4,s12,4,4,0,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
71.84,-0.03,4,0.00,s1,6,-8,-70,s2,-14,-4,-40,s3,508,-2,-12,s4,-10,0,3,s5,7,-6,-15,s6,-2,-64,-11,s7,-1,-2,-7,s8,-6,-3,0,s9,7,-14,7,s10,1,-5,2,s11,3,-4,-1,s12,1,0,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
71.69,-0.03,4,0.00,s1,-1,-8,-66,s2,-12,-3,-33,s3,508,-7,-8,s4,-8,0,-5,s5,5,-2,-13,s6,-1,-65,-5,s7,-3,-2,-4,s8,-4,0,-6,s9,6,-9,3,s10,1,-2,3,s11,4,-5,0,s12,-3,0,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
71.58,-0.04,4,0.00,s1,-1,-8,-68,s2,-11,-5,-37,s3,505,-6,-12,s4,-13,-2,0,s5,6,-3,-20,s6,-8,445,-5,s7,2,0,-3,s8,-1,-1,-5,s9,7,-13,10,s10,-3,-7,-4,s11,2,-1,-3,s12,-1,-2,-3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
71.36,-0.06,4,0.00,s1,6,-6,-69,s2,-18,-1,-37,s3,508,-3,-9,s4,-16,-1,3,s5,8,-2,-17,s6,-8,445,-8,s7,-7,-1,-3,s8,-3,-3,2,s9,5,-13,6,s10,2,-3,0,s11,2,-5,-4,s12,-4,-1,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
71.20,-0.05,4,0.00,s1,4,-8,-73,s2,-16,-1,-35,s3,509,-4,-9,s4,-7,-2,4,s5,5,-6,-14,s6,-6,-65,-10,s7,-7,-6,-9,s8,2,-2,-4,s9,8,-7,7,s10,3,-4,-2,s11,0,-7,-4,s12,-2,1,6,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
71.04,-0.06,4,0.00,s1,4,-5,-66,s2,-17,-4,-37,s3,-1,-11,-13,s4,-9,-2,0,s5,7,-6,-16,s6,4,445,-9,s7,-3,-5,-2,s8,-5,0,1,s9,4,-14,4,s10,-2,-3,-2,s11,3,-4,-1,s12,-3,-1,-5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
70.87,-0.06,4,0.00,s1,3,-6,-74,s2,-18,1,-36,s3,507,-7,-8,s4,-10,-2,0,s5,7,-8,-18,s6,-5,445,-8,s7,2,-7,-4,s8,-1,2,3,s9,8,-8,6,s10,-2,-5,-1,s11,0,-3,-8,s12,1,2,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
70.76,-0.07,4,0.00,s1,3,-6,-76,s2,-17,-2,-40,s3,507,-7,-13,s4,-13,4,1,s5,5,-7,-10,s6,-2,445,-12,s7,-4,-1,-5,s8,-1,-7,1,s9,6,-14,9,s10,3,-5,3,s11,4,0,-5,s12,4,-2,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
70.53,-0.07,4,0.00,s1,10,-7,-71,s2,-14,-2,-39,s3,507,-7,-12,s4,-15,0,7,s5,6,-5,-19,s6,-4,-65,-9,s7,-3,-1,-6,s8,-2,0,2,s9,4,-8,4,s10,-6,-7,-4,s11,0,-2,-4,s12,-7,-2,-5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
70.30,-0.08,4,0.00,s1,7,-5,-76,s2,-20,1,-39,s3,506,-8,-12,s4,-13,0,8,s5,4,-6,-21,s6,-3,-62,-11,s7,-1,0,-7,s8,-1,-6,-1,s9,5,-10,9,s10,-2,-1,5,s11,3,-7,-1,s12,-2,-2,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
70.07,-0.07,4,0.00,s1,7,-1,-77,s2,-16,-2,-42,s3,503,-2,-12,s4,-12,-2,5,s5,11,-4,-16,s6,-5,-64,-8,s7,-1,2,-6,s8,0,0,-4,s9,3,-11,5,s10,-1,-7,-2,s11,-1,-1,-5,s12,-5,2,-5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
69.89,-0.06,4,0.00,s1,10,-4,-75,s2,-19,-4,-37,s3,-1,-4,-15,s4,-12,-4,4,s5,11,-3,-13,s6,-2,-66,-8,s7,-1,-2,-6,s8,-4,-8,1,s9,4,-12,3,s10,-5,-8,-3,s11,-1,-6,-2,s12,1,-1,-4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
69.65,-0.06,4,0.00,s1,4,-2,-76,s2,-12,-1,-33,s3,504,-4,-11,s4,-9,-3,3,s5,7,-1,-15,s6,-5,-62,-13,s7,-1,-5,0,s8,-4,-3,-1,s9,3,-9,3,s10,-2,-2,-4,s11,4,0,-4,s12,-3,-4,-5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
69.41,-0.05,4,0.00,s1,8,-3,-82,s2,-16,1,-38,s3,-2,0,-10,s4,-11,4,-2,s5,8,-5,-17,s6,-7,-66,-14,s7,-5,0,-7,s8,-1,0,-2,s9,7,-11,0,s10,3,-4,-2,s11,2,-5,-2,s12,-3,-2,-5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
69.23,-0.05,4,0.00,s1,7,-4,-79,s2,-16,-5,-38,s3,505,-3,-10,s4,-9,-5,0,s5,9,-4,-20,s6,-7,-66,-11,s7,2,-4,-2,s8,-3,0,-3,s9,5,-10,5,s10,-1,-6,-1,s11,1,-2,-2,s12,-6,-1,-6,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
69.10,-0.06,4,0.00,s1,10,-3,-78,s2,-12,-3,-37,s3,504,-4,-14,s4,-12,1,4,s5,11,2,-20,s6,-9,-63,-13,s7,-2,-1,-9,s8,-1,-4,-1,s9,5,-9,4,s10,4,-9,3,s11,2,-6,2,s12,0,-2,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
