74.20,0.04,4,0.00,s1,-3,-8,-19,s2,-2,1,-8,s3,3,-2,-3,s4,2,0,2,s5,0,0,-25,s6,0,3,-3,s7,8,4,0,s8,-1,-4,-2,s9,-4,6,-19,s10,-5,2,-6,s11,-2,-2,-3,s12,-2,2,0,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.20,0.04,4,0.00,s1,0,-5,-17,s2,-8,0,-9,s3,2,-5,0,s4,0,-1,4,s5,1,3,-27,s6,-6,1,-6,s7,3,3,-1,s8,0,-2,-2,s9,-8,8,-20,s10,-3,2,-2,s11,0,0,0,s12,-2,6,5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.20,0.04,4,0.00,s1,0,-13,-24,s2,-6,1,-12,s3,1,-2,-4,s4,-2,-2,7,s5,-3,6,-29,s6,-9,1,-8,s7,2,2,1,s8,-4,-3,1,s9,-14,12,-27,s10,-2,1,-8,s11,-3,-2,-7,s12,-6,-4,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.20,0.04,4,0.00,s1,0,-10,-21,s2,-8,1,-9,s3,0,-1,-3,s4,1,1,6,s5,-7,4,-39,s6,-4,3,-8,s7,1,1,-1,s8,-1,-1,-6,s9,-14,10,-28,s10,3,3,3,s11,0,-2,-2,s12,3,0,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.20,0.04,4,0.00,s1,-1,-18,-26,s2,-5,-3,-9,s3,4,-5,1,s4,-4,1,5,s5,-2,9,-49,s6,-5,-2,-3,s7,2,3,1,s8,-1,1,2,s9,-13,6,-27,s10,-4,4,-3,s11,-3,-1,1,s12,0,-1,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.20,0.04,4,0.00,s1,-2,-15,-29,s2,-6,4,-14,s3,-1,2,-6,s4,0,-1,8,s5,-5,6,-42,s6,-5,1,-11,s7,2,-1,-1,s8,-1,3,-3,s9,-18,9,-33,s10,6,0,-4,s11,1,-3,-8,s12,-1,1,6,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.20,0.04,4,0.00,s1,-1,-15,-35,s2,-6,1,-14,s3,0,2,-5,s4,2,-3,1,s5,-4,0,-51,s6,-8,3,-8,s7,5,-5,-3,s8,2,-4,-5,s9,-14,13,-36,s10,-5,4,-8,s11,2,2,-3,s12,-3,0,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.20,0.04,4,0.00,s1,-2,-17,-36,s2,-8,0,-17,s3,5,0,-8,s4,-3,0,9,s5,-9,7,-54,s6,-7,6,-10,s7,4,0,0,s8,2,-1,3,s9,-18,12,-35,s10,-2,5,-7,s11,1,-1,-2,s12,0,1,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.20,0.04,4,0.00,s1,2,-18,-38,s2,-8,2,-20,s3,6,4,-6,s4,-1,0,13,s5,-9,9,-64,s6,-12,4,-6,s7,2,1,5,s8,-2,2,1,s9,-19,15,-40,s10,-1,-2,-2,s11,2,1,-4,s12,-3,4,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.20,0.04,4,0.00,s1,-2,-19,-36,s2,-3,-1,-12,s3,2,2,-8,s4,4,0,12,s5,-6,4,-65,s6,-8,-3,-6,s7,2,1,-1,s8,2,5,-2,s9,-15,15,-43,s10,-1,1,-8,s11,-3,0,-3,s12,1,1,0,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.20,0.04,4,0.00,s1,-3,-19,-38,s2,-10,1,-19,s3,7,0,-6,s4,-1,-4,13,s5,-7,3,-65,s6,-9,5,-16,s7,1,4,-6,s8,1,1,1,s9,-17,21,-45,s10,0,0,-2,s11,0,-2,-1,s12,-3,2,6,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.20,0.04,4,0.00,s1,-1,-18,-44,s2,-7,-2,-13,s3,1,-1,-3,s4,-3,-5,14,s5,-9,9,-69,s6,-9,-1,-10,s7,3,2,0,s8,2,0,1,s9,-19,20,-46,s10,0,1,-7,s11,1,-1,-4,s12,-3,4,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
