74.12,0.06,4,0.00,s1,4,3,9,s2,-3,3,-2,s3,5,1,-5,s4,4,-3,1,s5,-3,2,-7,s6,1,0,0,s7,-3,-4,-2,s8,3,1,1,s9,-3,-1,-5,s10,-3,-2,2,s11,3,3,0,s12,0,-1,4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,6,9,8,s2,3,0,0,s3,2,3,2,s4,2,1,2,s5,-1,-2,-12,s6,0,2,-2,s7,-2,-2,0,s8,-2,0,2,s9,-8,-1,-7,s10,1,-2,2,s11,0,4,1,s12,-4,5,6,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,4,3,8,s2,-4,-4,0,s3,4,4,-6,s4,5,-1,2,s5,-6,-2,-13,s6,-1,0,-2,s7,-1,0,-2,s8,-4,-3,0,s9,-2,2,-7,s10,3,-3,-2,s11,-1,2,1,s12,0,3,4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,4,-1,14,s2,0,-2,0,s3,2,3,-1,s4,0,3,2,s5,-2,2,-13,s6,3,-1,5,s7,-3,-1,1,s8,-1,0,2,s9,-4,-2,-11,s10,2,-3,0,s11,0,-1,3,s12,-4,0,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,4,-3,11,s2,0,3,-4,s3,-1,1,-1,s4,-1,0,-2,s5,-2,-1,-13,s6,3,-1,3,s7,-1,0,-2,s8,-3,1,6,s9,-7,3,-7,s10,2,-1,-6,s11,1,-2,0,s12,2,-1,7,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,8,4,11,s2,-1,0,-4,s3,1,-5,3,s4,-2,-1,-2,s5,-7,-3,-21,s6,-1,1,-1,s7,3,-5,-4,s8,-3,0,5,s9,-6,3,-12,s10,3,-1,-3,s11,1,2,-2,s12,-4,0,-6,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,1,3,10,s2,-1,4,-1,s3,0,2,-8,s4,0,3,6,s5,-3,-4,-18,s6,3,2,-5,s7,-2,-1,4,s8,-1,-1,5,s9,-3,-4,-11,s10,3,-1,2,s11,4,1,0,s12,-1,-1,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,5,0,8,s2,3,-3,-2,s3,1,0,-4,s4,-1,4,4,s5,-7,1,-22,s6,6,-4,6,s7,1,-1,-1,s8,2,-5,0,s9,-6,4,-10,s10,-1,-1,-1,s11,6,4,0,s12,-1,-2,6,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,7,4,11,s2,-6,2,-1,s3,2,2,-3,s4,-2,-5,2,s5,-5,1,-26,s6,1,5,1,s7,0,1,2,s8,0,-2,3,s9,-11,3,-17,s10,4,-5,-4,s11,1,2,2,s12,2,-6,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,6,1,13,s2,-3,4,-2,s3,-2,2,-9,s4,0,1,3,s5,-4,0,-28,s6,-1,-2,2,s7,-2,6,1,s8,-4,0,5,s9,-6,6,-14,s10,2,-1,2,s11,-1,2,4,s12,0,-3,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
