74.08,0.06,4,0.00,s1,4,-1,-1,s2,2,-2,0,s3,-1,0,-3,s4,3,1,-3,s5,3,-2,-6,s6,-3,3,-4,s7,-4,-1,-4,s8,-3,0,-4,s9,5,1,-7,s10,-4,0,-11,s11,2,1,-2,s12,-2,0,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,3,-1,5,s2,-2,-5,-1,s3,2,-3,-5,s4,-1,-5,-5,s5,3,2,-2,s6,-4,1,-5,s7,2,-6,-6,s8,-4,-4,2,s9,0,1,-4,s10,-3,-2,-14,s11,0,-3,-5,s12,-3,0,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,3,-4,-9,s2,-1,-3,-3,s3,-3,3,3,s4,-5,0,-2,s5,2,0,-16,s6,-5,-3,-7,s7,-6,-6,2,s8,-4,-6,4,s9,6,-2,-8,s10,-3,6,-9,s11,-4,6,-2,s12,0,0,0,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,4,-3,-7,s2,2,-3,2,s3,0,0,1,s4,-2,-3,-5,s5,8,0,-6,s6,-1,-1,-6,s7,-2,-2,0,s8,-7,-6,-1,s9,5,3,-11,s10,-6,3,-9,s11,-3,2,-3,s12,0,-3,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,6,-10,-6,s2,0,0,-4,s3,0,-1,4,s4,-2,-3,-1,s5,6,-1,-11,s6,-6,-9,-9,s7,-2,0,-4,s8,1,0,3,s9,8,4,-11,s10,0,4,-12,s11,0,3,-6,s12,1,-1,5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,3,-4,-12,s2,-5,-8,-5,s3,0,5,-3,s4,2,-2,-3,s5,7,-4,-8,s6,-4,1,-8,s7,-2,-3,-1,s8,-1,-1,4,s9,4,5,-13,s10,-2,5,-11,s11,-2,4,-4,s12,-4,1,6,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,5,-12,-13,s2,-2,-9,-2,s3,2,-7,1,s4,0,-2,-1,s5,10,-4,-7,s6,-7,2,-11,s7,-5,-4,2,s8,-4,-3,0,s9,4,2,-17,s10,-2,1,-16,s11,0,0,-6,s12,0,2,5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,3,-3,-16,s2,-2,-8,-2,s3,-1,-2,3,s4,-4,-3,-3,s5,8,-1,-11,s6,-8,-4,-12,s7,2,-3,3,s8,0,-1,1,s9,5,4,-12,s10,-8,5,-16,s11,0,5,-6,s12,3,-3,6,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,7,-8,-15,s2,-1,-6,-3,s3,-1,-4,1,s4,-4,-1,4,s5,11,-3,-12,s6,-4,-3,-16,s7,-6,-5,-4,s8,-3,1,0,s9,11,6,-14,s10,-12,-1,-14,s11,-1,0,-9,s12,-6,1,8,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,7,-9,-13,s2,-3,-5,-5,s3,-2,-7,1,s4,-4,0,2,s5,9,-3,-13,s6,-5,-4,-16,s7,-5,-7,-4,s8,-6,-1,1,s9,5,4,-14,s10,-8,3,-18,s11,-6,2,-5,s12,2,1,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,2,-6,-13,s2,3,-7,-5,s3,0,-6,0,s4,1,0,3,s5,8,-2,-11,s6,-6,1,-18,s7,-1,-7,-3,s8,-4,0,3,s9,13,2,-19,s10,-8,7,-17,s11,-1,3,-5,s12,1,1,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,5,-5,-7,s2,-2,-8,-7,s3,-1,-3,0,s4,-2,-1,1,s5,12,-2,-14,s6,-4,-3,-13,s7,-6,-4,-7,s8,-2,1,7,s9,10,7,-18,s10,-8,4,-29,s11,-8,-2,-7,s12,-1,2,5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,5,-5,-12,s2,2,-6,-10,s3,1,-6,5,s4,-4,-3,-3,s5,14,-1,-22,s6,-14,-6,-19,s7,-5,-5,-4,s8,-3,-5,7,s9,7,6,-24,s10,-3,-1,-21,s11,1,4,-7,s12,-4,0,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,5,-7,-15,s2,-2,-10,-6,s3,4,-4,3,s4,-4,0,11,s5,10,-6,-14,s6,-6,-5,-19,s7,-7,-8,-9,s8,-2,-1,1,s9,6,7,-22,s10,-8,2,-24,s11,-4,4,-8,s12,-1,5,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,6,-8,-15,s2,-4,-9,-8,s3,-2,-2,3,s4,2,1,-3,s5,14,1,-15,s6,-6,-2,-20,s7,-6,-3,-2,s8,1,-3,-1,s9,10,6,-28,s10,-7,8,-28,s11,-5,7,-5,s12,-5,-3,0,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,8,-6,-12,s2,-3,-7,-9,s3,-2,-2,1,s4,-1,-2,0,s5,14,-5,-22,s6,-16,-4,-24,s7,-8,-9,-6,s8,-3,-3,0,s9,13,5,-23,s10,-4,7,-29,s11,0,0,-6,s12,0,-4,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,9,-7,-8,s2,-4,-7,-9,s3,-3,-2,3,s4,-1,-2,4,s5,13,-4,-19,s6,-10,-4,-23,s7,-8,-10,-4,s8,-3,-5,0,s9,7,7,-31,s10,-7,6,-29,s11,-3,3,-7,s12,-1,1,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,9,-12,-1,s2,2,-10,-8,s3,-1,-4,2,s4,-2,2,-2,s5,17,-4,-22,s6,-9,-11,-25,s7,-7,-7,-2,s8,-3,0,5,s9,6,8,-24,s10,-10,6,-32,s11,-3,4,-6,s12,-2,-1,5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,10,-10,-4,s2,4,-11,-6,s3,-3,-2,-3,s4,-3,-2,-4,s5,14,-5,-21,s6,-7,-6,-24,s7,-2,-10,-10,s8,-3,-2,5,s9,13,4,-27,s10,-8,2,-32,s11,-4,4,-6,s12,1,3,5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,10,-7,-12,s2,-4,-13,-12,s3,-1,-2,1,s4,-2,1,-5,s5,15,-3,-20,s6,-8,-4,-26,s7,-6,-2,-6,s8,-1,-2,1,s9,12,6,-25,s10,-11,4,-32,s11,-2,4,-7,s12,-3,0,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,9,-11,-11,s2,-1,-7,-11,s3,-2,-4,0,s4,3,2,-2,s5,17,-4,-30,s6,-6,-6,-26,s7,-9,-2,-8,s8,-3,2,2,s9,8,4,-33,s10,-13,3,-39,s11,-2,0,-8,s12,-2,-1,4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,11,-8,-9,s2,-3,-8,-9,s3,1,-3,-3,s4,-3,0,-2,s5,15,-3,-29,s6,-12,-12,-28,s7,-7,-4,-8,s8,-3,-1,4,s9,15,3,-29,s10,-13,4,-40,s11,-5,2,-12,s12,0,2,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,10,-8,-7,s2,-2,-12,-7,s3,0,-2,-1,s4,-3,0,-1,s5,10,-7,-26,s6,-5,-4,-28,s7,-9,-6,-8,s8,-1,1,1,s9,11,10,-36,s10,-12,3,-36,s11,-5,4,-9,s12,-5,3,4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,10,-11,-14,s2,-4,-9,-7,s3,-3,-1,-3,s4,-6,-1,-7,s5,20,-8,-29,s6,-9,-6,-27,s7,-12,-8,-12,s8,0,-1,3,s9,13,9,-32,s10,-10,7,-39,s11,-8,1,-11,s12,-4,0,6,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,7,-11,-12,s2,-4,-12,-9,s3,0,-4,4,s4,0,0,-1,s5,17,-4,-28,s6,-7,-14,-30,s7,-5,-8,-12,s8,-3,-4,5,s9,12,7,-32,s10,-12,9,-38,s11,-11,3,-11,s12,-1,3,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,13,-14,-15,s2,-4,-14,-8,s3,2,0,-2,s4,0,1,5,s5,13,-8,-29,s6,-9,-9,-31,s7,-9,-8,-9,s8,-4,0,8,s9,9,12,-32,s10,-11,3,-38,s11,-6,-1,-11,s12,-3,0,8,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,12,-15,-14,s2,-5,-9,-11,s3,-4,-3,-3,s4,0,-3,0,s5,20,-4,-30,s6,-12,-12,-30,s7,-12,-4,-5,s8,-1,-3,3,s9,17,4,-34,s10,-9,4,-41,s11,-10,5,-6,s12,-4,0,4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.08,0.06,4,0.00,s1,13,-14,-18,s2,-5,-15,-10,s3,-1,-3,-2,s4,3,3,4,s5,18,-6,-31,s6,-9,-8,-30,s7,-9,-7,-12,s8,-5,-3,4,s9,13,12,-33,s10,-13,6,-47,s11,-9,5,-13,s12,2,4,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,16,-11,-14,s2,-5,-12,-11,s3,4,-1,-1,s4,1,-5,9,s5,17,-8,-33,s6,-14,-11,-34,s7,-7,-10,-12,s8,-1,1,1,s9,14,7,-38,s10,-13,5,-45,s11,-11,5,-12,s12,0,3,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,14,-13,-15,s2,-2,-11,-9,s3,-1,-9,-1,s4,1,-3,2,s5,17,-7,-36,s6,-9,-13,-30,s7,-13,-11,-8,s8,3,-1,5,s9,13,6,-38,s10,-16,2,-45,s11,-8,3,-15,s12,-3,-4,5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.12,0.06,4,0.00,s1,11,-17,-14,s2,-7,-12,-8,s3,2,-7,0,s4,1,-2,5,s5,22,-14,-30,s6,-12,-16,-30,s7,-13,-11,-11,s8,-6,-2,4,s9,12,7,-39,s10,-14,7,-49,s11,-12,2,-12,s12,-2,-3,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
