73.77,0.13,4,0.00,s1,1,2,-2
73.77,0.13,4,0.00,s1,0,4,-3
73.77,0.13,4,0.00,s1,0,2,-3
73.77,0.13,4,0.00,s1,-1,3,1
73.77,0.13,4,0.00,s1,-2,2,-3
73.77,0.13,4,0.00,s1,-3,4,-2
73.77,0.13,4,0.00,s1,-1,2,0
73.77,0.13,4,0.00,s1,4,6,-5
73.77,0.13,4,0.00,s1,0,5,3
73.77,0.13,4,0.00,s1,-2,6,-5
73.77,0.13,4,0.00,s1,6,-2,-6
73.77,0.13,4,0.00,s1,-2,2,1
73.77,0.13,4,0.00,s1,-2,1,0
73.77,0.13,4,0.00,s1,1,4,2
73.77,0.13,4,0.00,s1,3,4,2
73.77,0.13,4,0.00,s1,2,-1,5
73.77,0.13,4,0.00,s1,2,3,0
73.77,0.13,4,0.00,s1,1,2,0
73.77,0.13,4,0.00,s1,0,4,0
73.77,0.13,4,0.00,s1,-1,4,1
73.77,0.13,4,0.00,s1,-4,-1,-2
73.77,0.13,4,0.00,s1,-4,-1,-3
73.77,0.13,4,0.00,s1,1,3,-1
73.77,0.13,4,0.00,s1,0,0,0
73.77,0.13,4,0.00,s1,1,4,3
73.77,0.13,4,0.00,s1,0,4,-3
73.77,0.13,4,0.00,s1,1,7,-3
73.77,0.13,4,0.00,s1,-6,7,0
73.77,0.13,4,0.00,s1,-2,3,-4
73.77,0.13,4,0.00,s1,-4,-1,-5
73.77,0.13,4,0.00,s1,0,5,-2
73.77,0.13,4,0.00,s1,3,4,-1
73.77,0.13,4,0.00,s1,-4,1,1
73.77,0.13,4,0.00,s1,0,-1,-4
73.77,0.13,4,0.00,s1,0,2,-3
73.77,0.13,4,0.00,s1,-2,1,-4
73.77,0.13,4,0.00,s1,3,0,-3
73.77,0.13,4,0.00,s1,0,-2,2
73.77,0.13,4,0.00,s1,-3,0,-3
73.77,0.13,4,0.00,s1,-1,-4,-3
73.77,0.13,4,0.00,s1,0,-3,-3
73.77,0.13,4,0.00,s1,-3,-3,-6
73.77,0.13,4,0.00,s1,-2,-2,-1
73.77,0.13,4,0.00,s1,-1,-3,-4
73.77,0.13,4,0.00,s1,-2,-2,-5
73.77,0.13,4,0.00,s1,1,-3,-3
73.77,0.13,4,0.00,s1,-2,-4,-3
73.77,0.13,4,0.00,s1,-5,-7,-7
73.77,0.13,4,0.00,s1,-1,3,-5
73.77,0.12,4,0.00,s1,1,0,-7
73.77,0.09,4,0.00,s1,-3,-3,-4
73.73,0.07,4,0.00,s1,-3,-1,-5
73.73,0.04,4,0.00,s1,1,-7,-5
73.64,0.01,4,0.00,s1,-1,2,-1
73.50,0.00,4,0.00,s1,-4,-1,0
73.37,-0.02,4,0.00,s1,-3,-1,-2
73.23,-0.03,4,0.00,s1,-1,-3,-2
73.13,-0.04,4,0.00,s1,-1,-4,-3
