74.37,0.01,4,0.00,s1,0,2,-10
74.37,0.01,4,0.00,s1,-1,2,-6
74.37,0.01,4,0.00,s1,-1,-1,-3
74.37,0.01,4,0.00,s1,-1,2,-5
74.37,0.01,4,0.00,s1,-2,-1,-6
74.37,0.01,4,0.00,s1,-3,-4,-7
74.37,0.01,4,0.00,s1,-3,2,-9
74.37,0.01,4,0.00,s1,3,2,-7
74.37,0.01,4,0.00,s1,-1,1,-4
74.37,0.01,4,0.00,s1,3,-1,-11
74.37,0.01,4,0.00,s1,-1,-1,-9
74.37,0.01,4,0.00,s1,-3,-1,-5
74.37,0.01,4,0.00,s1,-1,0,-4
74.37,0.01,4,0.00,s1,3,0,-3
74.37,0.01,4,0.00,s1,-1,2,-6
74.37,0.01,4,0.00,s1,2,2,-8
74.37,0.01,4,0.00,s1,-4,0,-5
74.37,0.01,4,0.00,s1,-1,3,-8
74.37,0.01,4,0.00,s1,1,2,-5
74.37,0.01,4,0.00,s1,-2,4,-4
74.37,0.01,4,0.00,s1,-4,-1,-4
74.37,0.01,4,0.00,s1,-5,5,-5
74.37,0.01,4,0.00,s1,2,1,-11
74.37,0.01,4,0.00,s1,-5,0,-9
74.37,0.01,4,0.00,s1,0,-2,-9
74.37,0.01,4,0.00,s1,-2,3,-6
74.37,0.01,4,0.00,s1,1,1,-11
74.37,0.01,4,0.00,s1,-2,0,-12
74.37,0.01,4,0.00,s1,-4,0,-6
74.37,0.01,4,0.00,s1,-5,0,-7
74.37,0.01,4,0.00,s1,-3,-6,-4
74.37,0.01,4,0.00,s1,-8,-3,-4
74.37,0.01,4,0.00,s1,-2,1,-8
74.37,0.01,4,0.00,s1,-3,-4,-3
74.37,0.01,4,0.00,s1,-4,0,-5
74.37,0.01,4,0.00,s1,-3,-1,-6
74.37,0.01,4,0.00,s1,-7,0,-3
74.37,0.01,4,0.00,s1,-5,-3,-9
74.37,0.01,4,0.00,s1,-8,-6,-9
74.37,0.01,4,0.00,s1,-7,-1,-5
74.37,0.01,4,0.00,s1,-6,-2,-4
74.37,0.01,4,0.00,s1,-2,-2,-7
74.37,0.01,4,0.00,s1,-4,-1,-6
74.37,0.01,4,0.00,s1,-7,-2,-4
74.37,0.01,4,0.00,s1,-5,4,-5
74.37,0.01,4,0.00,s1,-4,4,-3
74.37,0.01,4,0.00,s1,-10,3,-3
74.37,0.01,4,0.00,s1,-5,0,-5
74.37,0.01,4,0.00,s1,-7,4,-3
74.37,-0.00,4,0.00,s1,-4,5,-4
74.29,-0.01,4,0.00,s1,-4,5,-5
74.16,-0.02,4,0.00,s1,-5,6,-4
74.08,-0.03,4,0.00,s1,-5,0,-9
73.95,-0.04,4,0.00,s1,-4,6,-3
73.77,-0.05,4,0.00,s1,-7,3,-6
73.59,-0.06,4,0.00,s1,-8,6,-7
73.32,-0.06,4,0.00,s1,-3,4,-5
73.18,-0.06,4,0.00,s1,-6,5,-6
73.04,-0.06,4,0.00,s1,-5,-1,-12
72.85,-0.05,4,0.00,s1,-9,7,-4
72.60,-0.04,4,0.00,s1,-6,2,-4
72.36,-0.04,4,0.00,s1,-6,6,-8
72.10,-0.04,4,0.00,s1,-5,8,-9
71.90,-0.03,4,0.00,s1,-14,5,-7
71.74,-0.03,4,0.00,s1,-1,5,-6
71.58,-0.04,4,0.00,s1,-5,3,-7
71.36,-0.04,4,0.00,s1,-7,7,-6
71.20,-0.05,4,0.00,s1,-5,4,-8
71.04,-0.05,4,0.00,s1,-4,2,-10
70.87,-0.06,4,0.00,s1,-7,3,-10
