74.37,0.01,4,0.00,s1,0,1,-8
74.37,0.01,4,0.00,s1,-1,2,-8
74.37,0.01,4,0.00,s1,-2,4,-11
74.37,0.01,4,0.00,s1,1,2,-7
74.37,0.01,4,0.00,s1,2,5,-9
74.37,0.01,4,0.00,s1,-4,4,-18
74.37,0.01,4,0.00,s1,-4,7,-11
74.37,0.01,4,0.00,s1,0,7,-13
74.37,0.01,4,0.00,s1,-4,5,-8
74.37,0.01,4,0.00,s1,3,6,-9
74.37,0.01,4,0.00,s1,4,7,-8
74.37,0.01,4,0.00,s1,-1,8,-7
74.37,0.01,4,0.00,s1,-2,8,-18
74.37,0.01,4,0.00,s1,-1,2,-18
74.37,0.01,4,0.00,s1,-4,10,-12
74.37,0.01,4,0.00,s1,-2,2,-10
74.37,0.01,4,0.00,s1,-1,8,-15
74.37,0.01,4,0.00,s1,-2,9,-12
74.37,0.01,4,0.00,s1,-1,7,-17
74.37,0.01,4,0.00,s1,-2,10,-16
74.37,0.01,4,0.00,s1,3,3,-14
74.37,0.01,4,0.00,s1,-1,1,-6
74.37,0.01,4,0.00,s1,3,5,-17
74.37,0.01,4,0.00,s1,8,8,-11
74.37,0.01,4,0.00,s1,-2,7,-11
74.37,0.01,4,0.00,s1,-5,10,-11
74.37,0.01,4,0.00,s1,-2,9,-10
74.37,0.01,4,0.00,s1,-10,5,-13
74.37,0.01,4,0.00,s1,-8,7,-15
74.37,0.01,4,0.00,s1,1,5,-13
74.37,0.01,4,0.00,s1,-3,2,-13
74.37,0.01,4,0.00,s1,-9,8,-12
74.37,0.01,4,0.00,s1,-3,6,-15
74.37,0.01,4,0.00,s1,-5,-2,-17
74.37,0.01,4,0.00,s1,-5,4,-16
74.37,0.01,4,0.00,s1,-7,1,-20
74.37,0.01,4,0.00,s1,-3,3,-16
74.37,0.01,4,0.00,s1,-4,5,-23
74.37,0.01,4,0.00,s1,0,3,-17
74.37,0.01,4,0.00,s1,-4,7,-20
74.37,0.01,4,0.00,s1,-4,9,-20
74.37,0.01,4,0.00,s1,-5,4,-16
74.37,0.01,4,0.00,s1,-5,6,-11
74.37,0.01,4,0.00,s1,-3,11,-18
74.37,0.01,4,0.00,s1,-5,13,-20
74.37,0.01,4,0.00,s1,-4,14,-20
74.37,0.01,4,0.00,s1,-8,13,-21
74.37,0.01,4,0.00,s1,-7,10,-16
74.37,0.01,4,0.00,s1,-6,14,-16
74.37,-0.00,4,0.00,s1,-5,15,-12
74.29,-0.02,4,0.00,s1,-6,13,-20
74.16,-0.02,4,0.00,s1,-5,11,-22
74.03,-0.03,4,0.00,s1,-11,12,-21
73.99,-0.04,4,0.00,s1,-5,17,-23
73.77,-0.05,4,0.00,s1,-8,9,-19
73.59,-0.06,4,0.00,s1,-7,18,-20
73.32,-0.05,4,0.00,s1,-5,9,-18
73.23,-0.05,4,0.00,s1,-5,18,-20
73.04,-0.05,4,0.00,s1,-9,10,-20
72.85,-0.05,4,0.00,s1,-5,13,-18
72.60,-0.05,4,0.00,s1,-7,11,-22
72.41,-0.04,4,0.00,s1,-7,13,-20
72.15,-0.04,4,0.00,s1,-5,15,-19
71.95,-0.03,4,0.00,s1,-8,13,-15
71.74,-0.03,4,0.00,s1,-8,14,-18
71.58,-0.04,4,0.00,s1,-3,8,-24
71.42,-0.05,4,0.00,s1,-8,15,-19
71.20,-0.05,4,0.00,s1,-10,13,-20
71.04,-0.05,4,0.00,s1,-13,11,-22
70.87,-0.06,4,0.00,s1,-7,15,-23
70.76,-0.07,4,0.00,s1,-10,14,-25
70.53,-0.07,4,0.00,s1,-8,15,-22
70.30,-0.07,4,0.00,s1,-5,12,-26
70.07,-0.06,4,0.00,s1,-2,13,-28
69.89,-0.06,4,0.00,s1,-7,18,-24
69.71,-0.06,4,0.00,s1,-8,13,-20
69.47,-0.05,4,0.00,s1,-7,18,-26
69.29,-0.06,4,0.00,s1,-7,15,-25
69.17,-0.06,4,0.00,s1,-8,15,-18
69.04,-0.08,4,0.00,s1,-8,15,-22
68.79,-0.07,4,0.00,s1,-11,14,-22
68.67,-0.08,4,0.00,s1,-3,14,-25
68.54,-0.08,4,0.00,s1,-9,13,-18
68.41,-0.09,4,0.00,s1,-5,14,-25
68.29,-0.10,4,0.00,s1,-5,14,-24
68.22,-0.11,4,0.00,s1,-9,14,-21
68.09,-0.12,4,0.00,s1,-8,13,-20
67.83,-0.12,4,0.00,s1,-10,17,-22
67.63,-0.12,4,0.00,s1,-7,16,-25
67.43,-0.12,4,0.00,s1,-6,19,-26
67.23,-0.12,4,0.00,s1,-4,16,-23
67.03,-0.13,4,0.00,s1,-6,21,-22
66.83,-0.12,4,0.00,s1,-7,18,-24
66.69,-0.12,4,0.00,s1,-4,14,-22
66.48,-0.11,4,0.00,s1,-8,11,-25
66.27,-0.11,4,0.00,s1,-6,21,-22
66.13,-0.10,4,0.00,s1,-11,16,-28
65.92,-0.10,4,0.00,s1,-4,16,-22
65.56,-0.10,4,0.00,s1,-6,20,-24
65.35,-0.11,4,0.00,s1,-7,19,-25
65.20,-0.11,4,0.00,s1,-8,15,-25
65.06,-0.11,4,0.00,s1,-9,17,-22
64.91,-0.12,4,0.00,s1,-4,20,-26
64.76,-0.12,4,0.00,s1,-4,15,-20
64.61,-0.13,4,0.00,s1,-9,19,-19
64.39,-0.12,4,0.00,s1,-8,20,-21
64.16,-0.12,4,0.00,s1,-7,16,-22
64.01,-0.12,4,0.00,s1,-11,17,-23
63.86,-0.12,4,0.00,s1,-7,18,-25
63.63,-0.12,4,0.00,s1,-9,16,-23
63.40,-0.11,4,0.00,s1,-13,19,-25
63.09,-0.11,4,0.00,s1,-5,17,-30
62.86,-0.10,4,0.00,s1,-9,17,-23
62.70,-0.10,4,0.00,s1,-9,18,-21
62.46,-0.10,4,0.00,s1,-6,15,-27
62.23,-0.10,4,0.00,s1,-9,17,-22
62.07,-0.10,4,0.00,s1,-7,16,-28
61.82,-0.09,4,0.00,s1,-10,21,-27
61.66,-0.09,4,0.00,s1,-11,16,-27
61.58,-0.10,4,0.00,s1,-4,17,-31
61.42,-0.10,4,0.00,s1,-8,18,-28
61.17,-0.10,4,0.00,s1,-4,19,-24
60.93,-0.10,4,0.00,s1,-13,17,-30
60.76,-0.09,4,0.00,s1,-9,15,-32
60.51,-0.09,4,0.00,s1,-11,21,-31
60.51,-0.11,4,0.00,s1,-12,20,-35
60.34,-0.12,4,0.00,s1,-9,21,-28
60.17,-0.13,4,0.00,s1,-7,18,-30
59.92,-0.13,4,0.00,s1,-12,20,-31
59.67,-0.12,4,0.00,s1,-10,14,-30
59.41,-0.11,4,0.00,s1,-10,19,-30
59.24,-0.10,4,0.00,s1,-10,18,-25
59.07,-0.11,4,0.00,s1,-11,23,-29
58.89,-0.12,4,0.00,s1,-5,15,-28
58.63,-0.11,4,0.00,s1,-7,18,-31
58.46,-0.10,4,0.00,s1,-7,19,-31
58.19,-0.10,4,0.00,s1,-13,18,-31
57.93,-0.10,4,0.00,s1,-7,18,-32
57.84,-0.10,4,0.00,s1,-11,20,-32
57.66,-0.10,4,0.00,s1,-12,21,-31
57.48,-0.11,4,0.00,s1,-7,20,-28
57.21,-0.11,4,0.00,s1,-10,20,-26
57.03,-0.10,4,0.00,s1,-10,20,-32
56.85,-0.11,4,0.00,s1,-5,25,-29
56.67,-0.10,4,0.00,s1,-6,15,-31
56.49,-0.10,4,0.00,s1,-11,22,-31
56.31,-0.10,4,0.00,s1,-10,19,-33
56.21,-0.11,4,0.00,s1,-7,21,-28
56.03,-0.11,4,0.00,s1,-10,17,-33
55.85,-0.12,4,0.00,s1,-10,17,-34
55.57,-0.12,4,0.00,s1,-9,20,-26
55.38,-0.12,4,0.00,s1,-9,19,-31
55.19,-0.12,4,0.00,s1,-9,22,-25
55.10,-0.12,4,0.00,s1,-8,18,-32
54.91,-0.13,4,0.00,s1,-7,21,-32
54.82,-0.13,4,0.00,s1,-10,18,-31
54.63,-0.13,4,0.00,s1,-8,20,-29
54.35,-0.13,4,0.00,s1,-11,20,-33
54.06,-0.11,4,0.00,s1,-7,21,-35
53.77,-0.11,4,0.00,s1,-8,24,-35
53.58,-0.11,4,0.00,s1,-14,18,-32
53.39,-0.11,4,0.00,s1,-10,18,-32
53.29,-0.11,4,0.00,s1,-7,23,-26
53.00,-0.11,4,0.00,s1,-10,17,-32
52.81,-0.11,4,0.00,s1,-8,23,-33
52.61,-0.11,4,0.00,s1,-14,22,-34
52.41,-0.11,4,0.00,s1,-9,23,-35
52.22,-0.11,4,0.00,s1,-13,24,-34
52.02,-0.11,4,0.00,s1,-12,23,-35
51.92,-0.11,4,0.00,s1,-8,20,-32
51.72,-0.12,4,0.00,s1,-11,21,-33
