73.46,0.19,4,0.00,s1,1,-2,1,s2,0,-1,-3,s3,4,3,-1,s4,-2,2,-4,s5,0,0,-1,s6,1,-1,-1,s7,-1,2,-6,s8,0,2,-2,s9,5,-1,-5,s10,-2,2,-6,s11,2,-3,2,s12,4,5,5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.46,0.19,4,0.00,s1,2,0,-3,s2,-1,-3,-1,s3,-1,-1,-3,s4,-3,-4,-2,s5,3,3,-5,s6,0,3,0,s7,-3,4,2,s8,2,-1,-1,s9,1,6,-10,s10,4,-2,-1,s11,1,-1,-9,s12,-3,1,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.46,0.19,4,0.00,s1,4,4,-7,s2,1,-2,2,s3,6,2,2,s4,2,3,-4,s5,2,1,-5,s6,0,-2,0,s7,0,5,-1,s8,-2,-1,-2,s9,0,-5,-7,s10,-1,-6,-11,s11,-5,3,-9,s12,-2,5,-4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.46,0.19,4,0.00,s1,2,-3,0,s2,1,2,-2,s3,4,-1,-1,s4,0,-2,-3,s5,3,-2,-5,s6,-2,-1,0,s7,1,0,-7,s8,0,0,0,s9,1,-6,-10,s10,-1,3,-6,s11,3,-2,-8,s12,-4,-1,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.46,0.19,4,0.00,s1,1,1,4,s2,3,-5,2,s3,3,1,2,s4,2,0,-6,s5,2,2,-3,s6,0,-3,0,s7,-1,-5,3,s8,0,-2,0,s9,2,-3,-15,s10,-2,-5,-4,s11,-2,1,-7,s12,-5,1,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.46,0.19,4,0.00,s1,0,-3,-3,s2,1,-3,2,s3,5,0,0,s4,-3,2,-7,s5,6,-2,-7,s6,1,3,-2,s7,-2,-5,-2,s8,-5,-2,6,s9,8,-1,-14,s10,0,-10,-13,s11,-3,3,-11,s12,-4,2,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.46,0.19,4,0.00,s1,-1,-3,-3,s2,-3,3,1,s3,5,1,0,s4,-2,-1,-3,s5,5,-1,-2,s6,-1,-1,0,s7,1,2,-7,s8,-1,-2,6,s9,3,-3,-19,s10,-3,-5,-8,s11,-1,-3,-7,s12,-4,4,4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.46,0.19,4,0.00,s1,1,-2,-3,s2,-1,-5,-2,s3,3,-2,-3,s4,-2,-4,-5,s5,0,5,-6,s6,2,-6,-1,s7,-2,2,0,s8,-2,3,-1,s9,6,-2,-18,s10,-1,-8,-11,s11,-2,-3,-10,s12,-1,-2,0,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.46,0.19,4,0.00,s1,-1,-6,-1,s2,-1,2,0,s3,4,0,2,s4,3,4,-4,s5,9,-2,-10,s6,1,-2,-1,s7,-1,-5,-2,s8,-2,5,-2,s9,4,-5,-14,s10,-3,-14,-16,s11,-7,-2,-9,s12,-5,-1,5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.46,0.19,4,0.00,s1,-2,-2,-2,s2,-1,3,-3,s3,2,3,-3,s4,-1,6,0,s5,3,4,0,s6,1,0,-7,s7,-1,2,-1,s8,-2,0,-1,s9,8,-7,-15,s10,4,-3,-16,s11,-3,-1,-13,s12,-4,3,5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.46,0.19,4,0.00,s1,-5,-1,1,s2,-1,-3,3,s3,2,-1,-2,s4,1,-2,-2,s5,6,0,-5,s6,0,-2,-2,s7,-3,0,-1,s8,-4,-4,2,s9,9,-4,-20,s10,-3,-7,-15,s11,1,-4,-9,s12,-9,2,0,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
73.46,0.19,4,0.00,s1,-2,-6,1,s2,-1,0,3,s3,0,-2,1,s4,0,1,-5,s5,6,0,-7,s6,1,1,-1,s7,-5,0,-5,s8,0,-2,3,s9,2,-3,-23,s10,-8,-4,-22,s11,-4,-1,-8,s12,-2,2,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
