73.82,0.12,4,0.00,s1,-1,5,4
73.82,0.12,4,0.00,s1,-5,10,-4
73.82,0.12,4,0.00,s1,0,3,-1
73.82,0.12,4,0.00,s1,-3,3,2
73.82,0.12,4,0.00,s1,0,5,4
73.82,0.12,4,0.00,s1,-10,4,2
73.82,0.12,4,0.00,s1,-6,4,2
73.82,0.12,4,0.00,s1,-7,5,-1
73.82,0.12,4,0.00,s1,-11,3,2
73.82,0.12,4,0.00,s1,-3,6,-2
73.82,0.12,4,0.00,s1,-3,3,-6
73.82,0.12,4,0.00,s1,-6,2,-3
73.82,0.12,4,0.00,s1,-5,10,-2
73.82,0.12,4,0.00,s1,-7,5,-4
73.82,0.12,4,0.00,s1,-1,5,-2
73.82,0.12,4,0.00,s1,-4,6,-2
73.82,0.12,4,0.00,s1,0,9,-4
73.82,0.12,4,0.00,s1,-8,4,3
73.82,0.12,4,0.00,s1,-8,4,2
73.82,0.12,4,0.00,s1,-5,10,0
73.82,0.12,4,0.00,s1,-5,4,0
73.82,0.12,4,0.00,s1,-6,9,-5
73.82,0.12,4,0.00,s1,-4,7,-3
73.82,0.12,4,0.00,s1,-4,7,-1
73.82,0.12,4,0.00,s1,-3,7,-1
73.82,0.12,4,0.00,s1,-4,9,-2
73.82,0.12,4,0.00,s1,-11,3,-3
73.82,0.12,4,0.00,s1,-7,11,0
73.82,0.12,4,0.00,s1,-5,6,3
73.82,0.12,4,0.00,s1,-8,9,2
73.82,0.12,4,0.00,s1,-4,4,-3
73.82,0.12,4,0.00,s1,-6,7,-2
73.82,0.12,4,0.00,s1,-6,-1,2
73.82,0.12,4,0.00,s1,-9,4,-4
73.82,0.12,4,0.00,s1,-9,3,-2
73.82,0.12,4,0.00,s1,-6,5,-6
73.82,0.12,4,0.00,s1,-12,-1,-5
73.82,0.12,4,0.00,s1,-11,0,-3
73.82,0.12,4,0.00,s1,-6,0,-5
73.82,0.12,4,0.00,s1,-8,0,-2
73.82,0.12,4,0.00,s1,-7,5,-2
73.82,0.12,4,0.00,s1,-8,2,-3
73.82,0.12,4,0.00,s1,-5,2,-4
73.82,0.12,4,0.00,s1,-8,-1,-11
73.82,0.12,4,0.00,s1,-9,-1,-6
73.82,0.12,4,0.00,s1,-13,1,-12
73.82,0.12,4,0.00,s1,-11,-5,-8
73.82,0.12,4,0.00,s1,-10,1,-9
73.82,0.11,4,0.00,s1,-8,1,-11
73.82,0.09,4,0.00,s1,-8,-2,-9
