73.77,0.13,4,0.00,s1,2,-2,-1
73.77,0.13,4,0.00,s1,-5,-1,6
73.77,0.13,4,0.00,s1,1,1,7
73.77,0.13,4,0.00,s1,-2,2,3
73.77,0.13,4,0.00,s1,-1,4,1
73.77,0.13,4,0.00,s1,2,-1,4
73.77,0.13,4,0.00,s1,-3,-1,4
73.77,0.13,4,0.00,s1,-1,-1,-6
73.77,0.13,4,0.00,s1,-2,4,-1
73.77,0.13,4,0.00,s1,-2,3,0
73.77,0.13,4,0.00,s1,0,4,-3
73.77,0.13,4,0.00,s1,-1,4,2
73.77,0.13,4,0.00,s1,-1,-4,2
73.77,0.13,4,0.00,s1,-4,1,1
73.77,0.13,4,0.00,s1,2,-2,-2
73.77,0.13,4,0.00,s1,0,0,-2
73.77,0.13,4,0.00,s1,-3,0,6
73.77,0.13,4,0.00,s1,-4,5,0
73.77,0.13,4,0.00,s1,1,6,-6
73.77,0.13,4,0.00,s1,-5,4,-4
73.77,0.13,4,0.00,s1,1,2,-5
73.77,0.13,4,0.00,s1,0,2,-8
73.77,0.13,4,0.00,s1,-3,3,-4
73.77,0.13,4,0.00,s1,-5,1,-4
73.77,0.13,4,0.00,s1,-2,2,-3
73.77,0.13,4,0.00,s1,-4,0,-6
73.77,0.13,4,0.00,s1,0,4,-3
73.77,0.13,4,0.00,s1,-6,4,1
73.77,0.13,4,0.00,s1,-3,2,-3
73.77,0.13,4,0.00,s1,-2,-2,-2
73.77,0.13,4,0.00,s1,0,-2,1
73.77,0.13,4,0.00,s1,-4,-3,-4
73.77,0.13,4,0.00,s1,-5,-2,-1
73.77,0.13,4,0.00,s1,-3,-2,0
73.77,0.13,4,0.00,s1,-6,-2,1
73.77,0.13,4,0.00,s1,-3,-2,1
73.77,0.13,4,0.00,s1,-5,0,-3
73.77,0.13,4,0.00,s1,-5,-3,-1
73.77,0.13,4,0.00,s1,-5,-2,1
73.77,0.13,4,0.00,s1,-6,-2,2
73.77,0.13,4,0.00,s1,-1,-5,0
73.77,0.13,4,0.00,s1,-6,-3,-2
73.77,0.13,4,0.00,s1,-8,1,1
73.77,0.13,4,0.00,s1,-9,-5,-1
73.77,0.13,4,0.00,s1,-6,2,-3
73.77,0.13,4,0.00,s1,-7,-1,-1
73.77,0.13,4,0.00,s1,-9,-3,-2
73.77,0.13,4,0.00,s1,-12,-8,-1
73.77,0.13,4,0.00,s1,-8,1,-3
73.77,0.11,4,0.00,s1,-9,0,-2
73.77,0.08,4,0.00,s1,-11,0,-6
73.73,0.05,4,0.00,s1,-8,-1,-5
73.73,0.02,4,0.00,s1,-6,-5,-8
73.59,0.00,4,0.00,s1,-9,2,-4
73.50,-0.02,4,0.00,s1,-6,0,1
73.37,-0.03,4,0.00,s1,-5,-1,-3
73.23,-0.04,4,0.00,s1,-10,-5,-4
73.13,-0.05,4,0.00,s1,-1,1,-5
73.09,-0.07,4,0.00,s1,-8,0,-3
72.90,-0.07,4,0.00,s1,-8,1,-3
72.60,-0.07,4,0.00,s1,-11,2,-4
72.36,-0.06,4,0.00,s1,-2,3,-8
72.10,-0.04,4,0.00,s1,-7,5,-5
71.90,-0.04,4,0.00,s1,-5,2,0
71.74,-0.04,4,0.00,s1,-6,0,-4
71.58,-0.05,4,0.00,s1,-8,1,-5
71.36,-0.05,4,0.00,s1,-10,2,-10
