73.77,0.13,4,0.00,s1,0,2,-7
73.77,0.13,4,0.00,s1,2,-1,-11
73.77,0.13,4,0.00,s1,1,1,-9
73.77,0.13,4,0.00,s1,1,-1,-7
73.77,0.13,4,0.00,s1,-7,1,-9
73.77,0.13,4,0.00,s1,-3,-3,-9
73.77,0.13,4,0.00,s1,0,2,-7
73.77,0.13,4,0.00,s1,2,-3,-6
73.77,0.13,4,0.00,s1,1,1,-9
73.77,0.13,4,0.00,s1,-1,-1,-14
73.77,0.13,4,0.00,s1,0,0,-6
73.77,0.13,4,0.00,s1,0,-1,-10
73.77,0.13,4,0.00,s1,0,0,-11
73.77,0.13,4,0.00,s1,5,1,-6
73.77,0.13,4,0.00,s1,4,1,-7
73.77,0.13,4,0.00,s1,5,-2,-9
73.77,0.13,4,0.00,s1,-2,-1,-11
73.77,0.13,4,0.00,s1,0,2,-10
73.77,0.13,4,0.00,s1,-6,0,-8
73.77,0.13,4,0.00,s1,-1,1,-7
73.77,0.13,4,0.00,s1,-1,-3,-12
73.77,0.13,4,0.00,s1,-1,-4,-13
73.77,0.13,4,0.00,s1,-3,-1,-11
73.77,0.13,4,0.00,s1,2,4,-10
73.77,0.13,4,0.00,s1,-3,2,-12
73.77,0.13,4,0.00,s1,2,-2,-10
73.77,0.13,4,0.00,s1,5,2,-12
73.77,0.13,4,0.00,s1,-5,-3,-7
73.77,0.13,4,0.00,s1,-7,4,-12
73.77,0.13,4,0.00,s1,-5,1,-7
73.77,0.13,4,0.00,s1,-1,-6,-9
73.77,0.13,4,0.00,s1,-1,-2,-10
73.77,0.13,4,0.00,s1,-2,-5,-14
73.77,0.13,4,0.00,s1,-3,-7,-10
73.77,0.13,4,0.00,s1,-2,-4,-9
73.77,0.13,4,0.00,s1,-3,-4,-5
73.77,0.13,4,0.00,s1,-3,-1,-13
73.77,0.13,4,0.00,s1,2,-1,-18
73.77,0.13,4,0.00,s1,-6,-7,-11
73.77,0.13,4,0.00,s1,0,-3,-10
73.77,0.13,4,0.00,s1,-1,-5,-16
73.77,0.13,4,0.00,s1,-2,-4,-17
73.77,0.13,4,0.00,s1,-1,-1,-12
73.77,0.13,4,0.00,s1,0,-1,-15
73.77,0.13,4,0.00,s1,-1,1,-18
73.77,0.13,4,0.00,s1,-3,-2,-18
73.77,0.13,4,0.00,s1,-3,-1,-11
73.77,0.13,4,0.00,s1,-2,-5,-18
73.77,0.13,4,0.00,s1,0,3,-15
73.77,0.11,4,0.00,s1,-4,-2,-20
73.77,0.08,4,0.00,s1,-1,-2,-16
73.77,0.04,4,0.00,s1,-4,1,-13
73.77,0.01,4,0.00,s1,-1,0,-15
73.64,-0.01,4,0.00,s1,-2,2,-17
73.55,-0.03,4,0.00,s1,-4,-2,-17
73.37,-0.03,4,0.00,s1,-1,2,-14
73.23,-0.04,4,0.00,s1,-3,1,-17
73.13,-0.05,4,0.00,s1,-3,0,-12
73.13,-0.07,4,0.00,s1,-5,1,-18
