74.29,0.02,4,0.00,s1,6,12,-40,s2,-13,8,-26,s3,-1,0,-6,s4,-2,0,1,s5,-2,2,-4,s6,-2,1,-1,s7,0,1,4,s8,2,4,3,s9,0,-3,1,s10,0,0,-4,s11,1,-3,-1,s12,2,-2,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.02,4,0.00,s1,5,13,-42,s2,-14,15,-24,s3,-1,2,-6,s4,1,2,-1,s5,2,2,-4,s6,0,3,2,s7,1,4,3,s8,1,-1,-1,s9,0,-4,-1,s10,-2,1,-2,s11,2,0,-2,s12,-2,1,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.02,4,0.00,s1,0,13,-52,s2,-14,13,-29,s3,-1,2,-7,s4,1,4,-1,s5,3,2,-2,s6,2,0,2,s7,2,0,3,s8,2,2,3,s9,-2,3,0,s10,0,-1,1,s11,3,-5,-1,s12,-1,-3,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.02,4,0.00,s1,2,13,-60,s2,-16,15,-31,s3,-4,-1,-6,s4,-5,3,4,s5,5,3,-7,s6,1,-2,0,s7,-1,1,1,s8,-3,-3,-1,s9,0,-3,4,s10,-3,-2,-2,s11,1,-2,-1,s12,-5,3,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.02,4,0.00,s1,5,17,-59,s2,-15,19,-36,s3,-3,-1,-6,s4,2,-2,4,s5,3,6,-16,s6,0,0,-5,s7,0,0,1,s8,-1,3,1,s9,7,2,-4,s10,0,2,7,s11,-1,-4,-3,s12,-5,0,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.02,4,0.00,s1,2,20,-67,s2,-18,18,-43,s3,-2,1,-10,s4,2,-3,1,s5,2,5,-8,s6,-4,0,-4,s7,2,-1,7,s8,1,0,4,s9,0,-1,2,s10,-4,2,-1,s11,1,-2,0,s12,2,-2,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.02,4,0.00,s1,6,22,-78,s2,-15,20,-48,s3,2,0,-12,s4,-8,4,4,s5,0,7,-12,s6,5,6,0,s7,2,-2,-3,s8,-2,1,-2,s9,-1,0,2,s10,0,2,1,s11,3,-3,4,s12,-1,2,0,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.02,4,0.00,s1,6,19,-84,s2,-20,22,-51,s3,-1,6,-8,s4,0,-1,-1,s5,2,8,-16,s6,1,-1,1,s7,-1,-3,5,s8,4,5,0,s9,3,5,1,s10,-2,-2,2,s11,3,1,-3,s12,-1,0,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.02,4,0.00,s1,1,25,-87,s2,-27,23,-52,s3,2,-3,-9,s4,-2,-2,-2,s5,3,5,-10,s6,1,1,-2,s7,0,-3,2,s8,3,2,4,s9,5,-4,-1,s10,2,1,4,s11,0,-3,-3,s12,-4,0,-3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.02,4,0.00,s1,4,28,-97,s2,-20,25,-55,s3,-1,5,-7,s4,-3,0,2,s5,4,5,-12,s6,1,-1,1,s7,2,1,3,s8,-4,-1,2,s9,-5,-3,5,s10,0,-2,1,s11,2,-2,4,s12,-1,2,-5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
