74.25,0.03,4,0.00,s1,-1,-1,-6,s2,-1,0,-8,s3,-3,-4,-1,s4,3,0,1,s5,0,7,-10,s6,1,1,-6,s7,-5,0,-2,s8,-2,0,3,s9,0,1,-4,s10,1,0,-7,s11,1,0,4,s12,0,-1,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,6,0,-15,s2,4,-5,-6,s3,-3,3,-10,s4,-1,-4,2,s5,5,0,-12,s6,-3,0,-7,s7,-7,-1,-3,s8,4,-2,2,s9,0,1,-12,s10,-2,2,-6,s11,-1,0,-2,s12,1,-2,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,3,-1,-17,s2,-2,-2,-15,s3,-3,0,-11,s4,-1,-1,-3,s5,6,7,-13,s6,-2,-1,-8,s7,-6,2,-3,s8,-8,-1,1,s9,3,3,-13,s10,1,8,-7,s11,1,-1,3,s12,2,3,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,2,2,-20,s2,0,-2,-15,s3,-2,-6,-6,s4,-6,0,1,s5,4,9,-12,s6,-1,-5,-6,s7,-1,-1,-10,s8,0,-1,1,s9,4,1,-11,s10,1,6,-1,s11,4,-2,-3,s12,6,0,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,1,-1,-24,s2,-1,-4,-11,s3,-2,-2,-11,s4,2,2,9,s5,4,1,-13,s6,-2,3,-6,s7,-4,2,-8,s8,1,-2,4,s9,-2,-2,-11,s10,1,7,-10,s11,-3,2,-4,s12,-2,0,4,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,3,-1,-22,s2,0,-3,-9,s3,1,-2,-4,s4,1,4,3,s5,4,1,-17,s6,-3,4,-5,s7,-3,1,-10,s8,-1,2,6,s9,3,-1,-18,s10,-1,2,-6,s11,3,1,-3,s12,-3,-3,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,7,-2,-24,s2,2,-1,-18,s3,-1,0,-8,s4,-4,-1,5,s5,9,0,-18,s6,0,2,-9,s7,-5,6,-4,s8,-5,-4,4,s9,1,0,-14,s10,-5,8,-9,s11,2,3,3,s12,2,0,5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,3,-6,-27,s2,3,-5,-16,s3,-7,-4,-10,s4,-3,2,1,s5,6,5,-17,s6,0,3,-11,s7,1,3,-7,s8,-4,1,6,s9,5,0,-17,s10,-5,5,-10,s11,4,1,-1,s12,4,-1,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,10,-5,-35,s2,-1,1,-21,s3,-2,0,-13,s4,-1,0,5,s5,8,1,-24,s6,-5,4,-17,s7,-7,0,-14,s8,2,1,1,s9,2,1,-20,s10,0,3,-5,s11,5,0,-2,s12,2,-2,-5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,7,0,-35,s2,-1,-4,-21,s3,-5,2,-15,s4,-8,-3,8,s5,10,3,-26,s6,-1,1,-11,s7,-13,5,-8,s8,-3,3,6,s9,2,3,-19,s10,-6,6,-11,s11,0,-4,3,s12,-1,2,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,2,0,-34,s2,-2,-4,-18,s3,-4,-3,-16,s4,-5,1,5,s5,4,2,-25,s6,-3,2,-12,s7,-6,1,-9,s8,0,-1,8,s9,-1,4,-18,s10,-7,4,-12,s11,-2,4,-7,s12,0,2,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,7,2,-33,s2,-1,-3,-20,s3,-5,-8,-14,s4,-3,4,9,s5,6,1,-23,s6,-1,5,-14,s7,-8,1,-10,s8,0,-2,1,s9,3,3,-19,s10,-1,9,-12,s11,2,-2,-3,s12,1,-1,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,3,-5,-40,s2,-1,-3,-20,s3,-7,-3,-16,s4,-2,-1,1,s5,9,-1,-27,s6,-2,8,-15,s7,-6,2,-14,s8,-4,-7,-2,s9,2,1,-24,s10,-1,3,-15,s11,-1,2,-3,s12,0,1,-3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,9,2,-41,s2,-1,-5,-26,s3,-5,-1,-19,s4,-4,3,8,s5,5,3,-28,s6,-7,4,-16,s7,-8,3,-12,s8,3,-1,1,s9,1,-1,-24,s10,-2,11,-10,s11,-1,-1,-5,s12,-2,-1,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,4,-3,-42,s2,-4,-7,-28,s3,-5,-11,-16,s4,-5,-6,-1,s5,11,-2,-30,s6,-6,-1,-16,s7,-13,0,-13,s8,-2,-6,2,s9,0,7,-27,s10,-7,4,-15,s11,5,-1,-2,s12,-2,-1,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,6,-5,-42,s2,-3,-4,-31,s3,-3,-6,-19,s4,-5,0,2,s5,9,-1,-32,s6,-2,2,-19,s7,-15,0,-16,s8,-2,0,6,s9,4,7,-27,s10,-2,7,-16,s11,0,3,-4,s12,1,1,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,8,-3,-47,s2,-2,-10,-29,s3,-2,-3,-21,s4,1,4,-3,s5,10,0,-35,s6,-1,7,-19,s7,-10,4,-19,s8,-1,2,-1,s9,2,8,-32,s10,-7,3,-14,s11,0,2,0,s12,4,1,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.03,4,0.00,s1,8,-5,-48,s2,-1,-8,-28,s3,-3,-6,-18,s4,-2,1,3,s5,10,7,-35,s6,-2,2,-18,s7,-11,2,-15,s8,-3,-3,0,s9,-5,1,-26,s10,-4,7,-18,s11,0,0,-7,s12,1,3,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,5,-6,-51,s2,-5,-8,-30,s3,-5,-8,-17,s4,-4,1,1,s5,13,4,-38,s6,-5,7,-18,s7,-11,-1,-21,s8,-2,0,2,s9,2,7,-38,s10,-8,6,-17,s11,-2,0,-3,s12,1,2,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,11,-3,-52,s2,-3,-3,-25,s3,-10,-7,-19,s4,-8,2,-1,s5,6,0,-35,s6,-4,5,-18,s7,-12,0,-18,s8,2,-1,4,s9,3,3,-31,s10,-5,4,-17,s11,-1,0,-7,s12,0,3,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,8,-7,-52,s2,-3,-9,-31,s3,-6,-9,-21,s4,-3,-3,0,s5,11,3,-32,s6,-2,4,-16,s7,-9,4,-22,s8,-4,-1,3,s9,3,0,-29,s10,-6,7,-18,s11,2,1,0,s12,-2,-3,5,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,9,-4,-54,s2,-4,-8,-31,s3,-9,-3,-19,s4,-5,-4,2,s5,10,0,-41,s6,-6,7,-21,s7,-12,3,-21,s8,2,0,2,s9,6,7,-34,s10,-5,5,-19,s11,1,3,1,s12,-1,2,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,9,-10,-57,s2,-5,-10,-34,s3,-6,-10,-21,s4,-6,-4,6,s5,9,0,-40,s6,-9,5,-21,s7,-11,6,-16,s8,2,0,6,s9,2,4,-41,s10,-8,13,-22,s11,-4,1,-4,s12,3,3,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,11,-6,-59,s2,1,-1,-44,s3,-8,-4,-26,s4,-4,0,2,s5,7,-2,-43,s6,-6,0,-22,s7,-11,4,-19,s8,2,-6,2,s9,4,0,-38,s10,-7,10,-22,s11,1,1,-7,s12,0,-2,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,13,-7,-62,s2,-3,-7,-37,s3,-8,-8,-26,s4,-4,0,3,s5,11,-1,-45,s6,-1,4,-26,s7,-12,2,-16,s8,0,-4,3,s9,-1,4,-36,s10,-4,9,-21,s11,4,-2,0,s12,-2,3,2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,11,-1,-62,s2,0,-8,-41,s3,-6,-4,-23,s4,-11,-1,7,s5,13,0,-41,s6,-3,4,-26,s7,-13,3,-21,s8,-2,-4,-1,s9,-1,9,-43,s10,-9,0,-21,s11,-1,1,-6,s12,1,-1,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,8,-3,-67,s2,-6,-7,-39,s3,-4,-9,-29,s4,-4,0,10,s5,12,3,-45,s6,1,4,-30,s7,-16,1,-17,s8,-3,-2,5,s9,3,7,-40,s10,-5,11,-20,s11,3,3,-2,s12,-1,0,-3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.03,4,0.00,s1,9,-1,-65,s2,-8,-7,-39,s3,-10,-7,-27,s4,-10,0,4,s5,8,2,-49,s6,-6,4,-23,s7,-16,5,-19,s8,-2,0,2,s9,1,8,-41,s10,-6,9,-22,s11,-4,-2,-6,s12,-2,1,0,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,8,1,-68,s2,0,-7,-48,s3,-5,-9,-28,s4,-5,0,-3,s5,10,1,-50,s6,-1,2,-27,s7,-13,2,-23,s8,0,-3,-3,s9,-1,3,-43,s10,-5,11,-22,s11,0,-1,-4,s12,1,-5,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,15,-5,-71,s2,-2,-9,-49,s3,-10,-5,-21,s4,-9,-5,7,s5,14,1,-51,s6,-5,0,-29,s7,-13,-7,-24,s8,1,-5,1,s9,4,2,-43,s10,-8,5,-21,s11,1,2,-3,s12,2,1,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,11,-8,-65,s2,1,-15,-43,s3,-10,-7,-24,s4,-1,-1,4,s5,13,1,-51,s6,-1,5,-26,s7,-14,5,-24,s8,5,-4,8,s9,5,3,-41,s10,-3,5,-25,s11,0,-6,-3,s12,1,-4,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,10,-12,-68,s2,-4,-13,-47,s3,-9,-13,-29,s4,-8,-3,12,s5,13,-1,-49,s6,-6,3,-23,s7,-11,-1,-27,s8,-2,-6,3,s9,1,2,-47,s10,-4,7,-23,s11,-4,1,-6,s12,0,-1,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,17,-9,-69,s2,-1,-11,-45,s3,-9,-15,-31,s4,-4,-8,8,s5,12,-1,-54,s6,-4,-4,-24,s7,-14,-3,-22,s8,-1,-10,7,s9,-1,6,-48,s10,-5,3,-30,s11,-7,-8,-6,s12,1,-5,1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,14,-8,-70,s2,-7,-14,-45,s3,-11,-17,-35,s4,-3,-9,7,s5,12,2,-54,s6,-3,-3,-30,s7,-15,-6,-25,s8,-2,-14,7,s9,4,1,-48,s10,-7,6,-24,s11,1,-5,-6,s12,-1,-9,3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,14,-9,-69,s2,-9,-16,-46,s3,-6,-15,-30,s4,-5,-5,10,s5,13,0,-59,s6,-5,-2,-27,s7,-12,-5,-26,s8,-2,-11,6,s9,4,2,-56,s10,-8,3,-26,s11,2,-4,-4,s12,0,-7,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,15,-3,-67,s2,-6,-13,-55,s3,-7,-15,-31,s4,0,-8,11,s5,12,-3,-59,s6,-3,1,-32,s7,-17,1,-30,s8,-2,-9,6,s9,-2,2,-54,s10,-12,8,-28,s11,-3,-3,-1,s12,-4,-2,-3,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,15,-7,-72,s2,-2,-15,-51,s3,-2,-17,-32,s4,-3,-5,8,s5,10,2,-64,s6,0,-1,-30,s7,-18,-8,-23,s8,-7,-13,9,s9,0,8,-53,s10,-11,6,-26,s11,-3,-5,-5,s12,-6,-10,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,17,-7,-84,s2,-3,-14,-52,s3,-8,-18,-35,s4,-4,-8,4,s5,14,7,-64,s6,-5,-6,-38,s7,-17,-6,-29,s8,-1,-10,8,s9,-5,6,-53,s10,-14,7,-29,s11,-6,-5,-6,s12,-1,-4,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.03,4,0.00,s1,10,-6,-79,s2,0,-16,-56,s3,-10,-16,-35,s4,0,-10,11,s5,12,2,-67,s6,-7,-1,-34,s7,-17,-6,-31,s8,-2,-11,5,s9,-4,4,-55,s10,-15,3,-33,s11,-1,-4,-10,s12,0,-11,-1,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.25,0.03,4,0.00,s1,12,-3,-80,s2,-4,-17,-52,s3,-8,-19,-36,s4,-3,-10,12,s5,7,1,-68,s6,-6,-4,-33,s7,-21,-3,-27,s8,0,-10,4,s9,-7,7,-58,s10,-19,5,-35,s11,-1,-1,-9,s12,-2,-10,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
74.29,0.03,4,0.00,s1,13,-5,-86,s2,-8,-14,-54,s3,-9,-14,-37,s4,-8,-12,7,s5,12,2,-73,s6,-4,-2,-35,s7,-17,-5,-24,s8,-1,-10,5,s9,2,6,-53,s10,-13,7,-35,s11,-4,-6,-10,s12,-3,-7,-2,s13,0,0,0,s14,0,0,0,s15,0,0,0,s16,0,0,0,
